time,open,high,low,close,tick_volume,spread,real_volume
2024-08-13 21:30:00,1.09909,1.09951,1.09898,1.09943,866,10,0
2024-08-13 21:45:00,1.09942,1.09989,1.0994,1.09987,844,10,0
2024-08-13 22:00:00,1.09987,1.09991,1.09961,1.09986,904,10,0
2024-08-13 22:15:00,1.09986,1.09987,1.09934,1.09962,1030,10,0
2024-08-13 22:30:00,1.09961,1.09962,1.09943,1.09957,596,10,0
2024-08-13 22:45:00,1.09957,1.09978,1.09946,1.09955,1163,10,0
2024-08-13 23:00:00,1.09957,1.09959,1.09939,1.09946,471,10,0
2024-08-13 23:15:00,1.09949,1.09983,1.09949,1.09979,292,10,0
2024-08-13 23:30:00,1.09979,1.09981,1.09959,1.0997,316,10,0
2024-08-13 23:45:00,1.09969,1.09972,1.09918,1.09924,590,10,0
2024-08-14 00:00:00,1.09908,1.09925,1.09817,1.09922,169,10,0
2024-08-14 00:15:00,1.09921,1.09922,1.09899,1.0991,109,17,0
2024-08-14 00:30:00,1.09908,1.09922,1.09894,1.09916,807,17,0
2024-08-14 00:45:00,1.09917,1.0992,1.09907,1.0991900000000001,319,14,0
2024-08-14 01:00:00,1.09916,1.09952,1.09915,1.0994,180,10,0
2024-08-14 01:15:00,1.0994,1.09942,1.09918,1.09938,264,10,0
2024-08-14 01:30:00,1.09938,1.09969,1.09935,1.09967,262,10,0
2024-08-14 01:45:00,1.09967,1.09968,1.09959,1.09961,170,10,0
2024-08-14 02:00:00,1.0996299999999999,1.09978,1.09961,1.0997,240,10,0
2024-08-14 02:15:00,1.0997,1.09975,1.09956,1.09959,230,10,0
2024-08-14 02:30:00,1.09959,1.09966,1.09953,1.09957,311,10,0
2024-08-14 02:45:00,1.09957,1.09962,1.09938,1.09955,487,10,0
2024-08-14 03:00:00,1.09955,1.09967,1.09935,1.0995,647,10,0
2024-08-14 03:15:00,1.0995,1.0996,1.09935,1.09944,509,10,0
2024-08-14 03:30:00,1.09945,1.09949,1.09917,1.09917,440,10,0
2024-08-14 03:45:00,1.09917,1.09957,1.09912,1.09914,480,10,0
2024-08-14 04:00:00,1.09915,1.0992,1.099,1.09916,485,10,0
2024-08-14 04:15:00,1.09915,1.09961,1.09915,1.09959,552,10,0
2024-08-14 04:30:00,1.09958,1.09958,1.09924,1.09951,451,10,0
2024-08-14 04:45:00,1.0995,1.09952,1.0991,1.09913,447,10,0
2024-08-14 05:00:00,1.09912,1.09926,1.09899,1.09908,1027,10,0
2024-08-14 05:15:00,1.09907,1.09916,1.09897,1.0991,503,10,0
2024-08-14 05:30:00,1.0991,1.09936,1.09907,1.09917,628,10,0
2024-08-14 05:45:00,1.09917,1.09929,1.09907,1.09911,419,10,0
2024-08-14 06:00:00,1.09911,1.09912,1.09895,1.09909,491,10,0
2024-08-14 06:15:00,1.09909,1.0991,1.09892,1.09895,399,10,0
2024-08-14 06:30:00,1.09894,1.09905,1.09889,1.09896,400,10,0
2024-08-14 06:45:00,1.09896,1.09906,1.09883,1.09895,401,10,0
2024-08-14 07:00:00,1.09895,1.09906,1.09889,1.09904,408,10,0
2024-08-14 07:15:00,1.09904,1.09923,1.09904,1.09915,252,10,0
2024-08-14 07:30:00,1.09915,1.09917,1.09909,1.09915,288,10,0
2024-08-14 07:45:00,1.09915,1.09927,1.0991,1.09924,222,10,0
2024-08-14 08:00:00,1.09924,1.09941,1.09924,1.09939,315,10,0
2024-08-14 08:15:00,1.09939,1.09943,1.09912,1.09923,343,10,0
2024-08-14 08:30:00,1.09923,1.09923,1.09899,1.09907,336,10,0
2024-08-14 08:45:00,1.09906,1.0991,1.0989,1.09903,389,10,0
2024-08-14 09:00:00,1.0990199999999999,1.09908,1.0985800000000001,1.09896,1237,10,0
2024-08-14 09:15:00,1.09896,1.09914,1.0988,1.09911,785,10,0
2024-08-14 09:30:00,1.09912,1.09958,1.09888,1.09943,898,10,0
2024-08-14 09:45:00,1.09944,1.10013,1.0993,1.09994,865,10,0
2024-08-14 10:00:00,1.09994,1.10026,1.09957,1.1002399999999999,834,10,0
2024-08-14 10:15:00,1.1002399999999999,1.10045,1.1,1.10007,811,10,0
2024-08-14 10:30:00,1.10008,1.10059,1.10001,1.10037,822,10,0
2024-08-14 10:45:00,1.10038,1.10073,1.10035,1.10052,817,10,0
2024-08-14 11:00:00,1.10053,1.10074,1.1002,1.10057,1000,10,0
2024-08-14 11:15:00,1.10057,1.10098,1.10056,1.10076,825,10,0
2024-08-14 11:30:00,1.10076,1.10096,1.1007,1.10092,567,10,0
2024-08-14 11:45:00,1.10092,1.10194,1.10089,1.10188,863,10,0
2024-08-14 12:00:00,1.10188,1.10225,1.10148,1.10212,722,10,0
2024-08-14 12:15:00,1.10212,1.10259,1.10195,1.10249,621,10,0
2024-08-14 12:30:00,1.10248,1.10281,1.10242,1.10272,476,10,0
2024-08-14 12:45:00,1.10272,1.1028,1.10246,1.10251,451,10,0
2024-08-14 13:00:00,1.10251,1.10251,1.10196,1.10205,737,10,0
2024-08-14 13:15:00,1.10206,1.10234,1.10194,1.10216,576,10,0
2024-08-14 13:30:00,1.10215,1.10223,1.10176,1.10192,633,10,0
2024-08-14 13:45:00,1.10193,1.10243,1.1019,1.10215,595,10,0
2024-08-14 14:00:00,1.10215,1.10228,1.10194,1.10212,624,10,0
2024-08-14 14:15:00,1.10213,1.10236,1.10208,1.10217,459,10,0
2024-08-14 14:30:00,1.10217,1.10247,1.10217,1.10229,452,10,0
2024-08-14 14:45:00,1.10228,1.10236,1.10201,1.1022,645,10,0
2024-08-14 15:00:00,1.10223,1.10247,1.10184,1.10186,884,10,0
2024-08-14 15:15:00,1.10187,1.10274,1.10169,1.10219,1128,10,0
2024-08-14 15:30:00,1.10219,1.1035,1.10035,1.10188,3825,10,0
2024-08-14 15:45:00,1.10187,1.10226,1.10115,1.10166,2373,10,0
2024-08-14 16:00:00,1.10164,1.10415,1.10158,1.10297,2135,10,0
2024-08-14 16:15:00,1.10297,1.10305,1.10214,1.10217,1329,10,0
2024-08-14 16:30:00,1.10219,1.10414,1.10212,1.10408,1693,10,0
2024-08-14 16:45:00,1.10407,1.10419,1.10341,1.10371,1619,10,0
2024-08-14 17:00:00,1.10371,1.10379,1.10272,1.10272,1569,10,0
2024-08-14 17:15:00,1.10273,1.10391,1.10266,1.10389,1238,10,0
2024-08-14 17:30:00,1.10389,1.1047,1.10389,1.1042,1394,10,0
2024-08-14 17:45:00,1.10421,1.10442,1.10337,1.1035,1234,10,0
2024-08-14 18:00:00,1.10351,1.10357,1.10263,1.10265,890,10,0
2024-08-14 18:15:00,1.10265,1.10286,1.10224,1.10225,757,10,0
2024-08-14 18:30:00,1.10225,1.10237,1.10208,1.10236,845,10,0
2024-08-14 18:45:00,1.1024,1.10249,1.10214,1.10227,741,10,0
2024-08-14 19:00:00,1.10228,1.10237,1.10171,1.10198,761,10,0
2024-08-14 19:15:00,1.10196,1.10202,1.10157,1.10171,631,10,0
2024-08-14 19:30:00,1.10172,1.10198,1.10164,1.10174,677,10,0
2024-08-14 19:45:00,1.10173,1.1019,1.1015,1.10178,682,10,0
2024-08-14 20:00:00,1.10178,1.1018,1.10147,1.1015,557,10,0
2024-08-14 20:15:00,1.10149,1.10172,1.10126,1.10144,586,10,0
2024-08-14 20:30:00,1.10144,1.10166,1.10135,1.10145,599,10,0
2024-08-14 20:45:00,1.10145,1.10159,1.10125,1.10137,525,10,0
2024-08-14 21:00:00,1.10138,1.10138,1.10108,1.10112,676,10,0
2024-08-14 21:15:00,1.10112,1.10142,1.10104,1.10124,575,10,0
2024-08-14 21:30:00,1.10124,1.10138,1.10119,1.10129,331,10,0
2024-08-14 21:45:00,1.1013,1.10166,1.10125,1.10155,455,10,0
2024-08-14 22:00:00,1.10157,1.10161,1.10139,1.1014599999999999,588,10,0
2024-08-14 22:15:00,1.10147,1.10154,1.10124,1.10125,595,10,0
2024-08-14 22:30:00,1.10125,1.10141,1.10109,1.10131,560,10,0
2024-08-14 22:45:00,1.1013,1.10149,1.10121,1.10125,524,10,0
2024-08-14 23:00:00,1.10125,1.1014,1.10113,1.10131,322,10,0
2024-08-14 23:15:00,1.10131,1.1013600000000001,1.10115,1.10115,336,10,0
2024-08-14 23:30:00,1.10115,1.10116,1.10104,1.10112,254,10,0
2024-08-14 23:45:00,1.10111,1.10127,1.1011,1.10118,372,10,0
2024-08-15 00:00:00,1.10119,1.10123,1.10097,1.10117,108,11,0
2024-08-15 00:15:00,1.10117,1.10133,1.10115,1.10131,43,18,0
2024-08-15 00:30:00,1.10131,1.10131,1.10127,1.10128,53,13,0
2024-08-15 00:45:00,1.10129,1.10129,1.10112,1.10117,100,17,0
2024-08-15 01:00:00,1.10118,1.10153,1.10117,1.10134,170,10,0
2024-08-15 01:15:00,1.10133,1.10135,1.10115,1.10116,101,10,0
2024-08-15 01:30:00,1.10116,1.1014,1.10113,1.10127,177,10,0
2024-08-15 01:45:00,1.10127,1.10138,1.10125,1.10127,114,10,0
2024-08-15 02:00:00,1.10128,1.10135,1.10121,1.10125,297,10,0
2024-08-15 02:15:00,1.10125,1.10127,1.10106,1.10106,256,10,0
2024-08-15 02:30:00,1.10106,1.10106,1.10092,1.10094,128,10,0
2024-08-15 02:45:00,1.10094,1.10117,1.10094,1.10111,278,10,0
2024-08-15 03:00:00,1.10111,1.1013,1.10105,1.10124,371,10,0
2024-08-15 03:15:00,1.10124,1.10131,1.10116,1.10127,260,10,0
2024-08-15 03:30:00,1.10126,1.10138,1.10119,1.10122,238,10,0
2024-08-15 03:45:00,1.10123,1.10133,1.10087,1.10092,502,10,0
2024-08-15 04:00:00,1.10092,1.10094,1.10065,1.10066,362,10,0
2024-08-15 04:15:00,1.10066,1.10071,1.1003,1.10037,439,10,0
2024-08-15 04:30:00,1.10038,1.10068,1.10027,1.10041,714,10,0
2024-08-15 04:45:00,1.10042,1.10066,1.10036,1.10064,684,10,0
2024-08-15 05:00:00,1.10064,1.10097,1.10059,1.10096,567,10,0
2024-08-15 05:15:00,1.10096,1.10108,1.10067,1.1007,416,10,0
2024-08-15 05:30:00,1.10071,1.10084,1.10051,1.10077,320,10,0
2024-08-15 05:45:00,1.10077,1.10087,1.10074,1.10082,320,10,0
2024-08-15 06:00:00,1.10082,1.10098,1.10071,1.10098,438,10,0
2024-08-15 06:15:00,1.10098,1.10103,1.10077,1.10078,396,10,0
2024-08-15 06:30:00,1.10078,1.1008,1.1007,1.10073,265,10,0
2024-08-15 06:45:00,1.10073,1.10081,1.10071,1.10076,215,10,0
2024-08-15 07:00:00,1.10076,1.10103,1.1007500000000001,1.101,252,10,0
2024-08-15 07:15:00,1.101,1.10102,1.10086,1.10096,168,10,0
2024-08-15 07:30:00,1.10096,1.10107,1.10096,1.10106,133,10,0
2024-08-15 07:45:00,1.10106,1.10116,1.101,1.10112,211,10,0
2024-08-15 08:00:00,1.10112,1.10113,1.10084,1.10093,304,10,0
2024-08-15 08:15:00,1.10093,1.10109,1.10088,1.10109,317,10,0
2024-08-15 08:30:00,1.10108,1.10121,1.101,1.10118,357,10,0
2024-08-15 08:45:00,1.10118,1.10125,1.10082,1.10093,331,10,0
2024-08-15 09:00:00,1.10094,1.10137,1.1007500000000001,1.10137,628,10,0
2024-08-15 09:15:00,1.10137,1.10144,1.10109,1.10127,489,10,0
2024-08-15 09:30:00,1.10124,1.10127,1.10098,1.101,435,10,0
2024-08-15 09:45:00,1.101,1.1015,1.10088,1.1014,467,10,0
2024-08-15 10:00:00,1.1014,1.10148,1.10109,1.10113,859,10,0
2024-08-15 10:15:00,1.10112,1.1015,1.10105,1.10117,678,10,0
2024-08-15 10:30:00,1.10117,1.10123,1.1007,1.10091,666,10,0
2024-08-15 10:45:00,1.10092,1.10138,1.1009,1.10129,596,10,0
2024-08-15 11:00:00,1.10129,1.1013,1.10074,1.10115,773,10,0
2024-08-15 11:15:00,1.10115,1.10121,1.1007500000000001,1.10081,582,10,0
2024-08-15 11:30:00,1.10082,1.10084,1.1005,1.10067,644,10,0
2024-08-15 11:45:00,1.10068,1.1008,1.10048,1.10057,569,10,0
2024-08-15 12:00:00,1.10056,1.10096,1.10029,1.10095,607,10,0
2024-08-15 12:15:00,1.10095,1.10124,1.10091,1.10113,547,10,0
2024-08-15 12:30:00,1.10113,1.10124,1.10086,1.10088,490,10,0
2024-08-15 12:45:00,1.10089,1.10115,1.10088,1.10114,508,10,0
2024-08-15 13:00:00,1.10115,1.10135,1.10114,1.10127,522,10,0
2024-08-15 13:15:00,1.10128,1.10137,1.10105,1.1011,398,10,0
2024-08-15 13:30:00,1.1011,1.1011,1.10076,1.10087,320,10,0
2024-08-15 13:45:00,1.10087,1.1012,1.10081,1.10096,422,10,0
2024-08-15 14:00:00,1.10096,1.10125,1.10096,1.10113,489,10,0
2024-08-15 14:15:00,1.10113,1.10116,1.10093,1.10108,407,10,0
2024-08-15 14:30:00,1.10107,1.10119,1.101,1.10118,477,10,0
2024-08-15 14:45:00,1.10118,1.10132,1.10096,1.10128,530,10,0
2024-08-15 15:00:00,1.10128,1.1013600000000001,1.10102,1.10108,613,10,0
2024-08-15 15:15:00,1.10109,1.10138,1.10104,1.10115,845,10,0
2024-08-15 15:30:00,1.10114,1.10115,1.09547,1.09607,3439,10,0
2024-08-15 15:45:00,1.09606,1.09642,1.09514,1.0956,2575,10,0
2024-08-15 16:00:00,1.09561,1.09587,1.09491,1.09521,1789,10,0
2024-08-15 16:15:00,1.0952,1.09656,1.0952,1.0959,1745,10,0
2024-08-15 16:30:00,1.09589,1.09639,1.0955,1.09616,2299,10,0
2024-08-15 16:45:00,1.09617,1.09693,1.09587,1.09681,1743,10,0
2024-08-15 17:00:00,1.09681,1.09708,1.09646,1.09662,1572,10,0
2024-08-15 17:15:00,1.09662,1.09755,1.09662,1.09748,1330,10,0
2024-08-15 17:30:00,1.09747,1.09775,1.09703,1.09771,1382,10,0
2024-08-15 17:45:00,1.0977,1.09857,1.09768,1.09826,1265,10,0
2024-08-15 18:00:00,1.09826,1.09883,1.09811,1.09873,1225,10,0
2024-08-15 18:15:00,1.09873,1.09891,1.09822,1.09849,938,10,0
2024-08-15 18:30:00,1.0985,1.09882,1.0984,1.09876,834,10,0
2024-08-15 18:45:00,1.09876,1.09885,1.09825,1.09847,947,10,0
2024-08-15 19:00:00,1.0985,1.09887,1.09846,1.09861,869,10,0
2024-08-15 19:15:00,1.09861,1.09888,1.0985,1.09859,670,10,0
2024-08-15 19:30:00,1.09859,1.09859,1.09785,1.09793,707,10,0
2024-08-15 19:45:00,1.09792,1.09796,1.09769,1.09775,663,10,0
2024-08-15 20:00:00,1.09775,1.09793,1.0976,1.09778,614,10,0
2024-08-15 20:15:00,1.09778,1.09778,1.09764,1.09769,486,10,0
2024-08-15 20:30:00,1.09769,1.09774,1.09713,1.09713,580,10,0
2024-08-15 20:45:00,1.09713,1.09739,1.09711,1.09739,589,10,0
2024-08-15 21:00:00,1.09739,1.09776,1.09732,1.09745,622,10,0
2024-08-15 21:15:00,1.09745,1.09785,1.09742,1.09782,588,10,0
2024-08-15 21:30:00,1.09783,1.09788,1.0976,1.09772,445,10,0
2024-08-15 21:45:00,1.09771,1.09784,1.09757,1.09778,523,10,0
2024-08-15 22:00:00,1.09778,1.09794,1.09763,1.09777,514,10,0
2024-08-15 22:15:00,1.09776,1.09784,1.09756,1.09757,535,10,0
2024-08-15 22:30:00,1.09758,1.09759,1.0972,1.09738,559,10,0
2024-08-15 22:45:00,1.09738,1.09743,1.09725,1.0973600000000001,502,10,0
2024-08-15 23:00:00,1.0973600000000001,1.09737,1.09711,1.09717,294,10,0
2024-08-15 23:15:00,1.09717,1.09724,1.09709,1.09713,312,10,0
2024-08-15 23:30:00,1.09712,1.09715,1.09704,1.09704,229,10,0
2024-08-15 23:45:00,1.09703,1.0971899999999999,1.09701,1.0971899999999999,203,10,0
2024-08-16 00:00:00,1.0971899999999999,1.09721,1.09689,1.0972,81,14,0
2024-08-16 00:15:00,1.0972,1.09721,1.09717,1.0972,65,16,0
2024-08-16 00:30:00,1.09718,1.0971899999999999,1.09712,1.09716,121,10,0
2024-08-16 00:45:00,1.09718,1.09721,1.09712,1.09718,91,10,0
2024-08-16 01:00:00,1.09717,1.09727,1.09703,1.09727,146,10,0
2024-08-16 01:15:00,1.09726,1.09739,1.09725,1.09739,130,10,0
2024-08-16 01:30:00,1.09739,1.0974,1.09724,1.09727,148,10,0
2024-08-16 01:45:00,1.09727,1.09727,1.09709,1.09709,157,10,0
2024-08-16 02:00:00,1.09713,1.09729,1.09708,1.09729,306,10,0
2024-08-16 02:15:00,1.09728,1.09744,1.09727,1.09744,204,10,0
2024-08-16 02:30:00,1.09744,1.09745,1.0971899999999999,1.09721,265,10,0
2024-08-16 02:45:00,1.09722,1.09731,1.09709,1.0971899999999999,238,10,0
2024-08-16 03:00:00,1.0971899999999999,1.0975,1.09714,1.09744,557,10,0
2024-08-16 03:15:00,1.09743,1.09746,1.09718,1.09735,516,10,0
2024-08-16 03:30:00,1.09734,1.09766,1.09733,1.09743,395,10,0
2024-08-16 03:45:00,1.09743,1.09761,1.09742,1.09752,514,10,0
2024-08-16 04:00:00,1.09752,1.09759,1.09738,1.09749,479,10,0
2024-08-16 04:15:00,1.09748,1.09772,1.0974,1.09771,442,10,0
2024-08-16 04:30:00,1.09771,1.09799,1.0977,1.09793,393,10,0
2024-08-16 04:45:00,1.09793,1.09808,1.09776,1.09805,563,10,0
2024-08-16 05:00:00,1.09804,1.09809,1.09783,1.09786,347,10,0
2024-08-16 05:15:00,1.09785,1.09799,1.09777,1.09778,199,10,0
2024-08-16 05:30:00,1.09778,1.09819,1.09777,1.09815,348,10,0
2024-08-16 05:45:00,1.09815,1.09821,1.09802,1.09808,399,10,0
2024-08-16 06:00:00,1.09808,1.09813,1.0979700000000001,1.09798,334,10,0
2024-08-16 06:15:00,1.09798,1.09807,1.09787,1.09794,265,10,0
2024-08-16 06:30:00,1.09795,1.09801,1.09777,1.09777,325,10,0
2024-08-16 06:45:00,1.09778,1.09778,1.09762,1.09766,198,10,0
2024-08-16 07:00:00,1.09767,1.0977999999999999,1.09757,1.09759,244,10,0
2024-08-16 07:15:00,1.09759,1.09785,1.09758,1.09784,214,10,0
2024-08-16 07:30:00,1.09784,1.09806,1.09781,1.09805,314,10,0
2024-08-16 07:45:00,1.09806,1.09819,1.09804,1.09816,298,10,0
2024-08-16 08:00:00,1.09816,1.09827,1.09808,1.09819,315,10,0
2024-08-16 08:15:00,1.09818,1.09836,1.09814,1.09835,324,10,0
2024-08-16 08:30:00,1.09835,1.09848,1.09826,1.09845,329,10,0
2024-08-16 08:45:00,1.09845,1.09856,1.09833,1.09852,409,10,0
2024-08-16 09:00:00,1.09848,1.09855,1.09827,1.09853,715,10,0
2024-08-16 09:15:00,1.09852,1.09854,1.09819,1.09845,502,10,0
2024-08-16 09:30:00,1.09844,1.09862,1.09807,1.09807,558,10,0
2024-08-16 09:45:00,1.09808,1.09838,1.09802,1.0981,602,10,0
2024-08-16 10:00:00,1.0981,1.09856,1.09809,1.09828,661,10,0
2024-08-16 10:15:00,1.09828,1.09838,1.09784,1.09788,629,10,0
2024-08-16 10:30:00,1.09787,1.09826,1.09763,1.09823,638,10,0
2024-08-16 10:45:00,1.09823,1.09851,1.09805,1.09845,605,10,0
2024-08-16 11:00:00,1.09845,1.09883,1.09845,1.09877,633,10,0
2024-08-16 11:15:00,1.09877,1.09893,1.09851,1.09883,695,10,0
2024-08-16 11:30:00,1.09883,1.09887,1.09828,1.09834,637,10,0
2024-08-16 11:45:00,1.09835,1.09842,1.09793,1.09804,640,10,0
2024-08-16 12:00:00,1.09803,1.09817,1.09783,1.09809,650,10,0
2024-08-16 12:15:00,1.09809,1.09854,1.09798,1.09853,744,10,0
2024-08-16 12:30:00,1.09853,1.09886,1.09853,1.09873,598,10,0
2024-08-16 12:45:00,1.09873,1.09895,1.09857,1.09894,621,10,0
2024-08-16 13:00:00,1.09893,1.09895,1.09868,1.09878,484,10,0
2024-08-16 13:15:00,1.09879,1.09897,1.09874,1.09893,382,10,0
2024-08-16 13:30:00,1.09893,1.09893,1.09848,1.0989,473,10,0
2024-08-16 13:45:00,1.0989,1.09945,1.09883,1.09934,738,10,0
2024-08-16 14:00:00,1.09934,1.09941,1.09885,1.09912,809,10,0
2024-08-16 14:15:00,1.09912,1.09938,1.09894,1.09896,630,10,0
2024-08-16 14:30:00,1.09896,1.09932,1.09895,1.09922,805,10,0
2024-08-16 14:45:00,1.09922,1.09944,1.099,1.09917,688,10,0
2024-08-16 15:00:00,1.09917,1.09937,1.09891,1.09897,710,10,0
2024-08-16 15:15:00,1.09898,1.09908,1.09877,1.09885,754,10,0
2024-08-16 15:30:00,1.09886,1.09942,1.0985800000000001,1.0985800000000001,1311,10,0
2024-08-16 15:45:00,1.0985800000000001,1.09935,1.09848,1.09934,972,10,0
2024-08-16 16:00:00,1.09934,1.0995,1.09914,1.09947,898,10,0
2024-08-16 16:15:00,1.09947,1.09983,1.09947,1.09975,1047,10,0
2024-08-16 16:30:00,1.09976,1.10026,1.09965,1.09992,1331,10,0
2024-08-16 16:45:00,1.09991,1.10041,1.0998,1.1002,1193,10,0
2024-08-16 17:00:00,1.10021,1.10021,1.09907,1.09908,1734,10,0
2024-08-16 17:15:00,1.09907,1.09926,1.09869,1.09882,1210,10,0
2024-08-16 17:30:00,1.09883,1.0990199999999999,1.09849,1.0985,884,10,0
2024-08-16 17:45:00,1.09849,1.09906,1.09821,1.099,1225,10,0
2024-08-16 18:00:00,1.099,1.09945,1.09899,1.09943,983,10,0
2024-08-16 18:15:00,1.09944,1.0995,1.099,1.09943,792,10,0
2024-08-16 18:30:00,1.09944,1.09956,1.09932,1.09941,692,10,0
2024-08-16 18:45:00,1.09942,1.09972,1.09933,1.09956,630,10,0
2024-08-16 19:00:00,1.09956,1.10002,1.09952,1.09992,703,10,0
2024-08-16 19:15:00,1.09994,1.10026,1.09979,1.10021,616,10,0
2024-08-16 19:30:00,1.10022,1.1003,1.10008,1.10008,534,10,0
2024-08-16 19:45:00,1.10009,1.10038,1.10009,1.10033,448,10,0
2024-08-16 20:00:00,1.10033,1.10056,1.10032,1.10052,620,10,0
2024-08-16 20:15:00,1.10053,1.10114,1.10052,1.10108,652,10,0
2024-08-16 20:30:00,1.10109,1.10117,1.1009,1.10116,531,10,0
2024-08-16 20:45:00,1.10117,1.10124,1.10098,1.10123,728,10,0
2024-08-16 21:00:00,1.10123,1.10127,1.10108,1.10118,475,10,0
2024-08-16 21:15:00,1.10118,1.10119,1.10088,1.10107,472,10,0
2024-08-16 21:30:00,1.10107,1.10144,1.10107,1.10144,478,10,0
2024-08-16 21:45:00,1.10144,1.1021,1.10138,1.10201,727,10,0
2024-08-16 22:00:00,1.10202,1.10213,1.10176,1.10184,661,10,0
2024-08-16 22:15:00,1.10183,1.10194,1.10179,1.10191,365,10,0
2024-08-16 22:30:00,1.1019,1.10221,1.10188,1.10214,459,10,0
2024-08-16 22:45:00,1.10215,1.10244,1.10214,1.1024,506,10,0
2024-08-16 23:00:00,1.10239,1.10247,1.10221,1.10232,338,10,0
2024-08-16 23:15:00,1.10232,1.10232,1.10216,1.1022,242,10,0
2024-08-16 23:30:00,1.1022,1.10239,1.1022,1.10226,251,10,0
2024-08-16 23:45:00,1.10226,1.10293,1.10226,1.10273,427,10,0
2024-08-19 00:00:00,1.10261,1.10261,1.10226,1.10253,41,18,0
2024-08-19 00:15:00,1.10254,1.10257,1.10229,1.10241,50,18,0
2024-08-19 00:30:00,1.10241,1.10244,1.10239,1.10242,25,19,0
2024-08-19 00:45:00,1.10242,1.10247,1.10239,1.10245,58,17,0
2024-08-19 01:00:00,1.10243,1.10337,1.10242,1.10297,451,10,0
2024-08-19 01:15:00,1.10297,1.10297,1.10247,1.10249,382,10,0
2024-08-19 01:30:00,1.10249,1.10266,1.10239,1.10239,379,10,0
2024-08-19 01:45:00,1.10239,1.10263,1.10238,1.10246,276,10,0
2024-08-19 02:00:00,1.10246,1.10257,1.10228,1.10233,320,10,0
2024-08-19 02:15:00,1.10234,1.10248,1.10224,1.10228,418,10,0
2024-08-19 02:30:00,1.10228,1.1023,1.10222,1.10226,254,10,0
2024-08-19 02:45:00,1.10227,1.10255,1.10226,1.10242,472,10,0
2024-08-19 03:00:00,1.10242,1.10259,1.10227,1.10256,599,10,0
2024-08-19 03:15:00,1.10256,1.10267,1.10234,1.10239,499,10,0
2024-08-19 03:30:00,1.10239,1.103,1.10239,1.10296,589,10,0
2024-08-19 03:45:00,1.10296,1.10356,1.10292,1.10298,725,10,0
2024-08-19 04:00:00,1.10298,1.10299,1.10273,1.10275,503,10,0
2024-08-19 04:15:00,1.10275,1.10309,1.1027,1.10304,447,10,0
2024-08-19 04:30:00,1.10304,1.1033,1.10293,1.10293,587,10,0
2024-08-19 04:45:00,1.10291,1.1031900000000001,1.10282,1.10306,314,10,0
2024-08-19 05:00:00,1.10306,1.10309,1.10295,1.10301,334,10,0
2024-08-19 05:15:00,1.10301,1.10306,1.10294,1.10297,410,10,0
2024-08-19 05:30:00,1.10297,1.10299,1.10283,1.10296,280,10,0
2024-08-19 05:45:00,1.10297,1.10314,1.10292,1.10302,256,10,0
2024-08-19 06:00:00,1.10302,1.10373,1.10297,1.10373,519,10,0
2024-08-19 06:15:00,1.10372,1.10391,1.10357,1.10361,482,10,0
2024-08-19 06:30:00,1.10362,1.10398,1.10362,1.10393,592,10,0
2024-08-19 06:45:00,1.10393,1.10397,1.10378,1.10385,398,10,0
2024-08-19 07:00:00,1.10385,1.10396,1.10361,1.10393,384,10,0
2024-08-19 07:15:00,1.10393,1.10396,1.1038000000000001,1.10383,268,10,0
2024-08-19 07:30:00,1.10384,1.10401,1.10374,1.10398,488,10,0
2024-08-19 07:45:00,1.10397,1.10413,1.10389,1.10393,420,10,0
2024-08-19 08:00:00,1.10393,1.10412,1.10391,1.10401,424,10,0
2024-08-19 08:15:00,1.10401,1.10432,1.10395,1.10405,653,10,0
2024-08-19 08:30:00,1.10406,1.10474,1.10405,1.10473,738,10,0
2024-08-19 08:45:00,1.10474,1.10486,1.10465,1.1047,756,10,0
2024-08-19 09:00:00,1.10472,1.10497,1.10444,1.10482,768,10,0
2024-08-19 09:15:00,1.10482,1.10484,1.10402,1.10407,911,10,0
2024-08-19 09:30:00,1.10407,1.1045,1.10403,1.10444,1090,10,0
2024-08-19 09:45:00,1.10444,1.10467,1.10409,1.10416,882,10,0
2024-08-19 10:00:00,1.10415,1.10426,1.10398,1.10411,1004,10,0
2024-08-19 10:15:00,1.10412,1.10451,1.10402,1.10423,856,10,0
2024-08-19 10:30:00,1.10423,1.10425,1.10402,1.10407,909,10,0
2024-08-19 10:45:00,1.10405,1.10466,1.10404,1.10422,778,10,0
2024-08-19 11:00:00,1.10422,1.10467,1.10406,1.10459,906,10,0
2024-08-19 11:15:00,1.10459,1.105,1.10451,1.10479,754,10,0
2024-08-19 11:30:00,1.10478,1.1048499999999999,1.1036299999999999,1.10384,733,10,0
2024-08-19 11:45:00,1.10384,1.10393,1.10351,1.10367,871,10,0
2024-08-19 12:00:00,1.10366,1.10395,1.10353,1.10366,760,10,0
2024-08-19 12:15:00,1.10368,1.10376,1.10348,1.10374,683,10,0
2024-08-19 12:30:00,1.10375,1.10407,1.10371,1.10391,500,10,0
2024-08-19 12:45:00,1.10391,1.10393,1.1034,1.10346,598,10,0
2024-08-19 13:00:00,1.10346,1.10358,1.10323,1.10323,804,10,0
2024-08-19 13:15:00,1.10323,1.10334,1.10304,1.10323,857,10,0
2024-08-19 13:30:00,1.10323,1.10367,1.10323,1.10361,742,10,0
2024-08-19 13:45:00,1.10361,1.10378,1.10345,1.10364,590,10,0
